Datetime,Open,High,Low,Close,Volume,openinterest
2025-09-22 18:45:00+00:00,255.38499450683594,255.69000244140625,255.3699951171875,255.64999389648438,529175,0
2025-09-22 18:50:00+00:00,255.64999389648438,255.6999969482422,255.1999969482422,255.3800048828125,678175,0
2025-09-22 18:55:00+00:00,255.36000061035156,255.4600067138672,255.08999633789062,255.39999389648438,527422,0
2025-09-22 19:00:00+00:00,255.39999389648438,255.72999572753906,255.33999633789062,255.4499969482422,726276,0
2025-09-22 19:05:00+00:00,255.4499969482422,255.6699981689453,255.42010498046875,255.50999450683594,518705,0
2025-09-22 19:10:00+00:00,255.52000427246094,255.6199951171875,255.30999755859375,255.4499969482422,651838,0
2025-09-22 19:15:00+00:00,255.4499969482422,255.8249969482422,255.39999389648438,255.77999877929688,648101,0
2025-09-22 19:20:00+00:00,255.77999877929688,256.05999755859375,255.6300048828125,255.84930419921875,903884,0
2025-09-22 19:25:00+00:00,255.8498992919922,255.92999267578125,255.63999938964844,255.7899932861328,934781,0
2025-09-22 19:30:00+00:00,255.80499267578125,256.0400085449219,255.77000427246094,255.84530639648438,871503,0
2025-09-22 19:35:00+00:00,255.85499572753906,256.0400085449219,255.73500061035156,255.84500122070312,801688,0
2025-09-22 19:40:00+00:00,255.83999633789062,255.98500061035156,255.61500549316406,255.8300018310547,752277,0
2025-09-22 19:45:00+00:00,255.82000732421875,256.1099853515625,255.7718963623047,256.04998779296875,847740,0
2025-09-22 19:50:00+00:00,256.0400085449219,256.2298889160156,255.75,256.1600036621094,1886790,0
2025-09-22 19:55:00+00:00,256.17999267578125,256.260009765625,255.85499572753906,256.0899963378906,3931928,0
2025-09-23 13:30:00+00:00,255.875,257.19000244140625,255.7899932861328,256.8783874511719,4117272,0
2025-09-23 13:35:00+00:00,256.875,257.3399963378906,255.88999938964844,256.510009765625,1086831,0
2025-09-23 13:40:00+00:00,256.527099609375,256.527099609375,255.27999877929688,255.50999450683594,822623,0
2025-09-23 13:45:00+00:00,255.5,256.31988525390625,255.48500061035156,255.97000122070312,671816,0
2025-09-23 13:50:00+00:00,255.97000122070312,256.1650085449219,255.64999389648438,256.0199890136719,390105,0
2025-09-23 13:55:00+00:00,256.0199890136719,256.6549987792969,255.9199981689453,256.20001220703125,766528,0
2025-09-23 14:00:00+00:00,256.2099914550781,256.44000244140625,255.75,255.75999450683594,762812,0
2025-09-23 14:05:00+00:00,255.75999450683594,255.9600067138672,255.52000427246094,255.875,428193,0
2025-09-23 14:10:00+00:00,255.88999938964844,256.45001220703125,255.72000122070312,256.2506103515625,519790,0
2025-09-23 14:15:00+00:00,256.2300109863281,256.6050109863281,256.0,256.127197265625,606710,0
2025-09-23 14:20:00+00:00,256.1199951171875,256.3900146484375,255.75,256.2950134277344,519516,0
2025-09-23 14:25:00+00:00,256.29998779296875,257.0,256.29010009765625,256.6173095703125,571446,0
2025-09-23 14:30:00+00:00,256.6099853515625,256.70001220703125,256.2200012207031,256.2300109863281,460779,0
2025-09-23 14:35:00+00:00,256.25,256.375,256.0799865722656,256.21868896484375,322392,0
2025-09-23 14:40:00+00:00,256.2349853515625,256.4100036621094,255.64999389648438,255.74000549316406,454364,0
2025-09-23 14:45:00+00:00,255.77000427246094,255.7899932861328,255.00999450683594,255.0800018310547,887291,0
2025-09-23 14:50:00+00:00,255.08309936523438,255.68539428710938,255.08309936523438,255.60000610351562,435654,0
2025-09-23 14:55:00+00:00,255.60000610351562,255.6063995361328,255.22000122070312,255.2899932861328,520005,0
2025-09-23 15:00:00+00:00,255.30999755859375,255.60000610351562,255.22000122070312,255.53509521484375,326610,0
2025-09-23 15:05:00+00:00,255.5399932861328,255.64500427246094,255.22999572753906,255.6199951171875,326287,0
2025-09-23 15:10:00+00:00,255.6199951171875,255.85000610351562,255.48899841308594,255.84500122070312,472188,0
2025-09-23 15:15:00+00:00,255.84100341796875,256.1700134277344,255.8000030517578,256.0150146484375,560338,0
2025-09-23 15:20:00+00:00,256.0150146484375,256.3800048828125,256.0,256.2300109863281,369445,0
2025-09-23 15:25:00+00:00,256.2300109863281,256.25,255.86000061035156,256.1000061035156,354708,0
2025-09-23 15:30:00+00:00,256.1300048828125,256.1499938964844,255.75010681152344,255.75010681152344,313137,0
2025-09-23 15:35:00+00:00,255.75,255.8300018310547,255.5614013671875,255.6699981689453,357085,0
2025-09-23 15:40:00+00:00,255.6826934814453,255.69000244140625,255.35000610351562,255.47000122070312,244445,0
2025-09-23 15:45:00+00:00,255.47999572753906,255.625,255.4600067138672,255.52999877929688,296236,0
2025-09-23 15:50:00+00:00,255.523193359375,255.97869873046875,255.48489379882812,255.97869873046875,316899,0
2025-09-23 15:55:00+00:00,255.96009826660156,256.1000061035156,255.9499969482422,255.96560668945312,292812,0
2025-09-23 16:00:00+00:00,255.96499633789062,256.19000244140625,255.83009338378906,256.19000244140625,248127,0
2025-09-23 16:05:00+00:00,256.20001220703125,256.2099914550781,255.75,255.85000610351562,222434,0
2025-09-23 16:10:00+00:00,255.84010314941406,255.85000610351562,255.60000610351562,255.7299041748047,200885,0
2025-09-23 16:15:00+00:00,255.71859741210938,256.0589904785156,255.5659942626953,255.90370178222656,272034,0
2025-09-23 16:20:00+00:00,255.91000366210938,256.0870056152344,255.55999755859375,255.625,232638,0
2025-09-23 16:25:00+00:00,255.63999938964844,255.82699584960938,255.5800018310547,255.72689819335938,235795,0
2025-09-23 16:30:00+00:00,255.7200927734375,255.8000030517578,255.50999450683594,255.7550048828125,218249,0
2025-09-23 16:35:00+00:00,255.6999969482422,255.85000610351562,255.4499969482422,255.66990661621094,237467,0
2025-09-23 16:40:00+00:00,255.6699981689453,255.7100067138672,255.52000427246094,255.69000244140625,157987,0
2025-09-23 16:45:00+00:00,255.69009399414062,255.7751007080078,255.60000610351562,255.6999969482422,129789,0
2025-09-23 16:50:00+00:00,255.6999969482422,255.74000549316406,255.08999633789062,255.125,201835,0
2025-09-23 16:55:00+00:00,255.13999938964844,255.22000122070312,254.67999267578125,255.09300231933594,360298,0
2025-09-23 17:00:00+00:00,255.0800018310547,255.16990661621094,255.0,255.02999877929688,193476,0
2025-09-23 17:05:00+00:00,255.0399932861328,255.22999572753906,255.00999450683594,255.16000366210938,226408,0
2025-09-23 17:10:00+00:00,255.15499877929688,255.16000366210938,254.86000061035156,254.93499755859375,200533,0
2025-09-23 17:15:00+00:00,254.93499755859375,254.97999572753906,254.66700744628906,254.6699981689453,240511,0
2025-09-23 17:20:00+00:00,254.67999267578125,254.88999938964844,254.39999389648438,254.85499572753906,351468,0
2025-09-23 17:25:00+00:00,254.85499572753906,255.0399932861328,254.5771942138672,254.6699981689453,329416,0
2025-09-23 17:30:00+00:00,254.66000366210938,254.88499450683594,254.57000732421875,254.77499389648438,224941,0
2025-09-23 17:35:00+00:00,254.7899932861328,254.8699951171875,254.52999877929688,254.63999938964844,345474,0
2025-09-23 17:40:00+00:00,254.6300048828125,254.7050018310547,254.2100067138672,254.45799255371094,445719,0
2025-09-23 17:45:00+00:00,254.49000549316406,254.60000610351562,254.32000732421875,254.55870056152344,400716,0
2025-09-23 17:50:00+00:00,254.56689453125,254.63999938964844,253.92999267578125,254.0,370648,0
2025-09-23 17:55:00+00:00,253.97000122070312,254.44000244140625,253.97000122070312,254.32760620117188,235715,0
2025-09-23 18:00:00+00:00,254.3350067138672,254.3800048828125,254.02499389648438,254.02499389648438,260831,0
2025-09-23 18:05:00+00:00,254.0500030517578,254.17999267578125,253.97000122070312,254.05499267578125,220395,0
2025-09-23 18:10:00+00:00,254.05999755859375,254.5399932861328,254.05999755859375,254.47000122070312,230697,0
2025-09-23 18:15:00+00:00,254.4600067138672,254.62989807128906,254.3000030517578,254.3699951171875,305986,0
2025-09-23 18:20:00+00:00,254.3800048828125,254.7100067138672,254.32260131835938,254.70089721679688,221053,0
2025-09-23 18:25:00+00:00,254.7030029296875,254.96099853515625,254.61019897460938,254.63999938964844,354988,0
2025-09-23 18:30:00+00:00,254.63999938964844,254.83999633789062,254.6199951171875,254.7100067138672,357235,0
2025-09-23 18:35:00+00:00,254.71670532226562,254.80670166015625,254.57000732421875,254.7050018310547,250870,0
2025-09-23 18:40:00+00:00,254.7050018310547,254.7574005126953,254.33560180664062,254.35000610351562,182791,0
2025-09-23 18:45:00+00:00,254.3448028564453,254.52999877929688,254.22999572753906,254.27000427246094,13336902,0
2025-09-23 18:50:00+00:00,254.27000427246094,254.44000244140625,254.17999267578125,254.22000122070312,337348,0
2025-09-23 18:55:00+00:00,254.2100067138672,254.38999938964844,254.10000610351562,254.125,554929,0
2025-09-23 19:00:00+00:00,254.1199951171875,254.24000549316406,253.77999877929688,253.7949981689453,474825,0
2025-09-23 19:05:00+00:00,253.7949981689453,253.92869567871094,253.58999633789062,253.83140563964844,496701,0
2025-09-23 19:10:00+00:00,253.8300018310547,253.99000549316406,253.74000549316406,253.85000610351562,353423,0
2025-09-23 19:15:00+00:00,253.8350067138672,254.2100067138672,253.78500366210938,254.17999267578125,355822,0
2025-09-23 19:20:00+00:00,254.1750030517578,254.17999267578125,253.92999267578125,254.1199951171875,342128,0
2025-09-23 19:25:00+00:00,254.11940002441406,254.17999267578125,253.97120666503906,254.16990661621094,313352,0
2025-09-23 19:30:00+00:00,254.16000366210938,254.2550048828125,254.08489990234375,254.13999938964844,346769,0
2025-09-23 19:35:00+00:00,254.1300048828125,254.1300048828125,253.75999450683594,254.02000427246094,639275,0
2025-09-23 19:40:00+00:00,254.02499389648438,254.22000122070312,253.9949951171875,254.2100067138672,430008,0
2025-09-23 19:45:00+00:00,254.20489501953125,254.25,254.01319885253906,254.16070556640625,475921,0
2025-09-23 19:50:00+00:00,254.1699981689453,254.1750030517578,253.6699981689453,253.9499969482422,1283305,0
2025-09-23 19:55:00+00:00,253.9499969482422,254.52999877929688,253.91000366210938,254.52999877929688,1901357,0
2025-09-24 13:30:00+00:00,255.22000122070312,255.72999572753906,253.5,253.5540008544922,1739331,0
2025-09-24 13:35:00+00:00,253.52999877929688,254.0749969482422,252.6199951171875,252.71499633789062,713677,0
2025-09-24 13:40:00+00:00,252.77000427246094,253.05499267578125,252.56500244140625,252.77999877929688,498333,0
2025-09-24 13:45:00+00:00,252.7899932861328,252.93499755859375,252.27999877929688,252.48500061035156,526231,0
2025-09-24 13:50:00+00:00,252.47000122070312,253.03909301757812,252.47000122070312,252.9550018310547,435853,0
2025-09-24 13:55:00+00:00,252.97000122070312,253.41000366210938,252.8701934814453,253.25,423721,0
2025-09-24 14:00:00+00:00,253.27999877929688,253.29949951171875,252.41000366210938,252.52000427246094,519510,0
2025-09-24 14:05:00+00:00,252.5399932861328,252.5800018310547,252.0800018310547,252.3000030517578,432031,0
2025-09-24 14:10:00+00:00,252.3000030517578,252.6649932861328,252.14999389648438,252.49000549316406,422695,0
2025-09-24 14:15:00+00:00,252.47999572753906,253.04969787597656,252.44000244140625,252.8699951171875,348334,0
2025-09-24 14:20:00+00:00,252.8699951171875,252.8699951171875,252.4199981689453,252.48500061035156,233344,0
2025-09-24 14:25:00+00:00,252.5,252.86000061035156,252.5,252.6219940185547,209898,0
2025-09-24 14:30:00+00:00,252.625,252.99000549316406,251.91000366210938,251.99000549316406,404833,0
2025-09-24 14:35:00+00:00,252.0,252.25,251.8300018310547,251.91000366210938,519695,0
2025-09-24 14:40:00+00:00,251.8800048828125,252.26150512695312,251.72000122070312,252.1750030517578,336016,0
2025-09-24 14:45:00+00:00,252.17999267578125,252.35000610351562,252.0500030517578,252.1750030517578,255125,0
2025-09-24 14:50:00+00:00,252.19000244140625,252.3800048828125,251.9499969482422,251.97000122070312,191662,0
2025-09-24 14:55:00+00:00,251.97000122070312,252.32000732421875,251.8800048828125,252.21009826660156,207277,0
2025-09-24 15:00:00+00:00,252.21499633789062,252.30999755859375,251.95089721679688,251.96099853515625,202241,0
2025-09-24 15:05:00+00:00,251.9600067138672,251.99000549316406,251.59500122070312,251.65499877929688,233483,0
2025-09-24 15:10:00+00:00,251.64999389648438,251.99000549316406,251.5399932861328,251.77000427246094,259084,0
2025-09-24 15:15:00+00:00,251.77000427246094,252.0,251.75999450683594,251.9600067138672,180079,0
2025-09-24 15:20:00+00:00,251.9600067138672,252.16099548339844,251.92999267578125,252.10499572753906,208787,0
2025-09-24 15:25:00+00:00,252.10000610351562,252.24000549316406,251.99000549316406,252.1199951171875,293446,0
2025-09-24 15:30:00+00:00,252.1199951171875,252.2100067138672,251.97999572753906,252.01980590820312,189795,0
2025-09-24 15:35:00+00:00,252.00999450683594,252.11500549316406,251.8300018310547,252.0093994140625,190622,0
2025-09-24 15:40:00+00:00,252.0,252.11000061035156,251.8800048828125,252.0059051513672,142495,0
2025-09-24 15:45:00+00:00,251.99000549316406,252.0500030517578,251.5500030517578,251.7100067138672,293904,0
2025-09-24 15:50:00+00:00,251.70989990234375,251.77000427246094,251.3800048828125,251.6999969482422,292351,0
2025-09-24 15:55:00+00:00,251.69000244140625,251.7100067138672,251.27999877929688,251.41000366210938,269058,0
2025-09-24 16:00:00+00:00,251.4199981689453,251.5800018310547,251.05059814453125,251.13250732421875,298544,0
2025-09-24 16:05:00+00:00,251.08999633789062,251.52999877929688,251.0399932861328,251.50999450683594,308152,0
2025-09-24 16:10:00+00:00,251.52720642089844,251.63499450683594,251.30999755859375,251.46139526367188,253939,0
2025-09-24 16:15:00+00:00,251.4600067138672,251.60000610351562,251.19000244140625,251.3699951171875,265885,0
2025-09-24 16:20:00+00:00,251.3699951171875,251.88009643554688,251.31500244140625,251.8000030517578,273619,0
2025-09-24 16:25:00+00:00,251.7899932861328,252.25999450683594,251.6343994140625,252.1649932861328,266857,0
2025-09-24 16:30:00+00:00,252.17140197753906,252.25999450683594,251.72329711914062,251.77499389648438,239791,0
2025-09-24 16:35:00+00:00,251.77999877929688,251.91990661621094,251.7100067138672,251.79010009765625,146394,0
2025-09-24 16:40:00+00:00,251.77999877929688,251.83990478515625,251.5601043701172,251.77499389648438,160796,0
2025-09-24 16:45:00+00:00,251.77000427246094,251.79989624023438,251.5751953125,251.60499572753906,130770,0
2025-09-24 16:50:00+00:00,251.58999633789062,251.60000610351562,251.39999389648438,251.4600067138672,139780,0
2025-09-24 16:55:00+00:00,251.4600067138672,251.6199951171875,251.4499969482422,251.53970336914062,118079,0
2025-09-24 17:00:00+00:00,251.5399932861328,251.61000061035156,251.4600067138672,251.52999877929688,107008,0
2025-09-24 17:05:00+00:00,251.52999877929688,251.59500122070312,251.47999572753906,251.5260009765625,119369,0
2025-09-24 17:10:00+00:00,251.52000427246094,251.8300018310547,251.47999572753906,251.61000061035156,164593,0
2025-09-24 17:15:00+00:00,251.60000610351562,251.69000244140625,251.42999267578125,251.42999267578125,100446,0
2025-09-24 17:20:00+00:00,251.4199981689453,251.49000549316406,251.33999633789062,251.49000549316406,86407,0
2025-09-24 17:25:00+00:00,251.47000122070312,251.59500122070312,251.41000366210938,251.49000549316406,123888,0
2025-09-24 17:30:00+00:00,251.51499938964844,252.0399932861328,251.49000549316406,251.99130249023438,150720,0
2025-09-24 17:35:00+00:00,251.99000549316406,252.11000061035156,251.74009704589844,251.75999450683594,103995,0
2025-09-24 17:40:00+00:00,251.75010681152344,251.83999633789062,251.72000122070312,251.72000122070312,104935,0
2025-09-24 17:45:00+00:00,251.72500610351562,251.75990295410156,251.47360229492188,251.47999572753906,128340,0
2025-09-24 17:50:00+00:00,251.47000122070312,251.5,251.375,251.47000122070312,103158,0
2025-09-24 17:55:00+00:00,251.47999572753906,251.5449981689453,251.32000732421875,251.5,132843,0
2025-09-24 18:00:00+00:00,251.49380493164062,251.5198974609375,251.27999877929688,251.33999633789062,109670,0
2025-09-24 18:05:00+00:00,251.33999633789062,251.50999450683594,251.28500366210938,251.39979553222656,144557,0
2025-09-24 18:10:00+00:00,251.38999938964844,251.49000549316406,251.34030151367188,251.39999389648438,109901,0
2025-09-24 18:15:00+00:00,251.40159606933594,251.72000122070312,251.40159606933594,251.7100067138672,163386,0
2025-09-24 18:20:00+00:00,251.6999969482422,251.83999633789062,251.5500030517578,251.76499938964844,191136,0
2025-09-24 18:25:00+00:00,251.75999450683594,251.77999877929688,251.62249755859375,251.76499938964844,180083,0
2025-09-24 18:30:00+00:00,251.75,251.7899932861328,251.5821990966797,251.7050018310547,109469,0
2025-09-24 18:35:00+00:00,251.6999969482422,251.74000549316406,251.6300048828125,251.63999938964844,85586,0
2025-09-24 18:40:00+00:00,251.63999938964844,251.71499633789062,251.360107421875,251.44000244140625,132736,0
2025-09-24 18:45:00+00:00,251.44500732421875,251.57000732421875,251.2655029296875,251.31500244140625,129430,0
2025-09-24 18:50:00+00:00,251.31500244140625,251.67999267578125,251.25,251.6300048828125,157173,0
2025-09-24 18:55:00+00:00,251.63999938964844,251.73500061035156,251.58999633789062,251.72500610351562,139324,0
2025-09-24 19:00:00+00:00,251.72000122070312,251.76499938964844,251.42999267578125,251.5050048828125,160219,0
2025-09-24 19:05:00+00:00,251.5050048828125,251.5449981689453,251.42999267578125,251.48500061035156,142000,0
2025-09-24 19:10:00+00:00,251.49000549316406,251.5800018310547,251.3000030517578,251.3350067138672,176117,0
2025-09-24 19:15:00+00:00,251.3300018310547,251.47999572753906,251.24000549316406,251.43499755859375,149155,0
2025-09-24 19:20:00+00:00,251.44500732421875,251.50999450683594,251.375,251.4250030517578,157953,0
2025-09-24 19:25:00+00:00,251.42100524902344,251.46499633789062,251.3000030517578,251.38999938964844,141754,0
2025-09-24 19:30:00+00:00,251.38999938964844,251.4499969482422,251.3000030517578,251.44400024414062,170655,0
2025-09-24 19:35:00+00:00,251.4300994873047,251.4499969482422,251.2899932861328,251.3350067138672,142416,0
2025-09-24 19:40:00+00:00,251.3350067138672,251.5399932861328,251.3249969482422,251.5399932861328,186726,0
2025-09-24 19:45:00+00:00,251.53500366210938,251.9600067138672,251.48399353027344,251.93099975585938,348951,0
2025-09-24 19:50:00+00:00,251.9199981689453,252.4600067138672,251.9199981689453,252.30999755859375,685609,0
2025-09-24 19:55:00+00:00,252.30999755859375,252.49000549316406,252.02999877929688,252.24000549316406,1163043,0
2025-09-25 13:30:00+00:00,253.2050018310547,254.2899932861328,251.97000122070312,252.02000427246094,2272970,0
2025-09-25 13:35:00+00:00,252.0301055908203,253.33999633789062,251.71200561523438,252.89999389648438,1081619,0
2025-09-25 13:40:00+00:00,252.89529418945312,252.9600067138672,251.84010314941406,252.7100067138672,714553,0
2025-09-25 13:45:00+00:00,252.67999267578125,253.42999267578125,252.67999267578125,253.13999938964844,734065,0
2025-09-25 13:50:00+00:00,253.14999389648438,253.9199981689453,252.7801055908203,252.83999633789062,616789,0
2025-09-25 13:55:00+00:00,252.83999633789062,252.88999938964844,251.97000122070312,252.30999755859375,491571,0
2025-09-25 14:00:00+00:00,252.30999755859375,253.22000122070312,252.1199951171875,253.11500549316406,719169,0
2025-09-25 14:05:00+00:00,253.1199951171875,253.83689880371094,253.10150146484375,253.46499633789062,443105,0
2025-09-25 14:10:00+00:00,253.4788055419922,253.8300018310547,253.29299926757812,253.58999633789062,342812,0
2025-09-25 14:15:00+00:00,253.60000610351562,253.75,253.0800018310547,253.4499969482422,321497,0
2025-09-25 14:20:00+00:00,253.49000549316406,254.0800018310547,253.4499969482422,253.99000549316406,386287,0
2025-09-25 14:25:00+00:00,253.99989318847656,254.1199951171875,253.7386016845703,254.0,378644,0
2025-09-25 14:30:00+00:00,254.00010681152344,254.1387939453125,253.69000244140625,254.00999450683594,293408,0
2025-09-25 14:35:00+00:00,254.00999450683594,254.00999450683594,253.61000061035156,253.66000366210938,237667,0
2025-09-25 14:40:00+00:00,253.65499877929688,253.66990661621094,253.1199951171875,253.26400756835938,286256,0
2025-09-25 14:45:00+00:00,253.25999450683594,253.48989868164062,253.0500030517578,253.44009399414062,264067,0
2025-09-25 14:50:00+00:00,253.4698944091797,253.4698944091797,253.02999877929688,253.2736053466797,235104,0
2025-09-25 14:55:00+00:00,253.25,253.79330444335938,253.2364959716797,253.67999267578125,307130,0
2025-09-25 15:00:00+00:00,253.69000244140625,253.83999633789062,253.3300018310547,253.5800018310547,217972,0
2025-09-25 15:05:00+00:00,253.5850067138672,253.64999389648438,253.14089965820312,253.24009704589844,227360,0
2025-09-25 15:10:00+00:00,253.25999450683594,253.6699981689453,253.11050415039062,253.60000610351562,220751,0
2025-09-25 15:15:00+00:00,253.60499572753906,254.00999450683594,253.52000427246094,253.97000122070312,321979,0
2025-09-25 15:20:00+00:00,253.9716033935547,254.1300048828125,253.84010314941406,253.91000366210938,290717,0
2025-09-25 15:25:00+00:00,253.91830444335938,253.91830444335938,253.27000427246094,253.50010681152344,252546,0
2025-09-25 15:30:00+00:00,253.50010681152344,253.72560119628906,253.42999267578125,253.61000061035156,162884,0
2025-09-25 15:35:00+00:00,253.61500549316406,253.64999389648438,253.22000122070312,253.3000030517578,190456,0
2025-09-25 15:40:00+00:00,253.3000030517578,253.91000366210938,253.1999969482422,253.86000061035156,234098,0
